1	0	1	0	
1.00044	0.0125273	1	0.0139758	
1.00305	0.0416185	1.00252	0.049363	
1.00898	0.0772379	1.009	0.0916112	
1.01848	0.112269	1.01968	0.131374	
1.03124	0.141824	1.03406	0.162904	
1.04655	0.162708	1.05116	0.182929	
1.06343	0.173009	1.06974	0.189869	
1.08077	0.171776	1.0885	0.183286	
1.09739	0.158773	1.10609	0.163513	
1.11214	0.134296	1.12123	0.131383	
